subscription_id,event_date,event_type,mrr_change
41739,2025-01-20,new,199
41744,2024-11-28,new,29
41748,2025-10-09,new,79
41758,2023-09-26,new,29
41758,2023-12-25,contraction,-75
41760,2025-05-10,new,29
41766,2024-12-14,new,79
41773,2024-01-28,new,79
41773,2024-07-26,churn,-213
41774,2024-01-22,new,79
41776,2023-12-07,new,29
41780,2024-07-06,new,199
41785,2024-03-19,new,29
41786,2023-02-06,new,199
41786,2023-05-07,expansion,25
41786,2023-08-05,churn,-486
41791,2024-02-29,new,79
41802,2024-02-02,new,199
41803,2025-03-16,new,29
41803,2025-06-14,expansion,100
41803,2025-09-12,churn,-76
41805,2023-09-02,new,29
41806,2024-06-30,new,79
41816,2025-03-30,new,79
41817,2023-06-03,new,79
41822,2023-05-04,new,29
41830,2023-06-09,new,29
41834,2023-06-03,new,29
41836,2023-10-11,new,79
41842,2025-07-19,new,79
41844,2024-09-09,new,79
41844,2024-12-08,contraction,-75
41844,2025-03-08,churn,-219
41845,2024-01-03,new,29
41852,2023-07-10,new,29
41854,2025-01-05,new,29
41869,2025-07-01,new,29
41872,2023-06-24,new,199
41875,2023-03-23,new,29
41877,2024-08-17,new,29
41877,2025-02-13,churn,-68
41882,2023-08-24,new,29
41901,2024-11-14,new,79
41902,2025-07-28,new,79
41902,2025-10-26,contraction,-75
41909,2025-12-18,new,29
41909,2026-03-18,contraction,-50
41913,2023-10-03,new,29
41916,2024-07-16,new,199
41923,2026-02-23,new,79
41923,2026-08-22,churn,-197
41926,2024-05-30,new,29
41926,2024-11-26,churn,-77
41928,2025-04-16,new,199
41936,2026-03-08,new,29
41938,2023-07-27,new,79
41938,2024-01-23,churn,-202
41940,2023-08-28,new,79
41942,2025-09-06,new,29
41949,2025-08-30,new,29
41951,2023-05-22,new,79
41952,2025-09-25,new,79
41956,2024-10-01,new,29
41957,2025-07-13,new,29
41965,2023-11-14,new,79
41976,2024-04-12,new,29
41976,2024-10-09,churn,-77
41977,2023-07-05,new,199
41977,2024-01-01,churn,-469
41987,2025-06-16,new,29
41987,2025-09-14,expansion,50
41990,2024-11-03,new,29
41992,2023-07-09,new,79
41998,2024-06-26,new,29
41999,2025-01-12,new,29
41999,2025-07-11,churn,-66
42000,2023-03-29,new,79
42000,2023-09-25,churn,-196
42004,2024-08-13,new,29
42017,2025-07-24,new,29
42017,2025-10-22,contraction,-75
42019,2024-07-05,new,199
42021,2025-05-14,new,29
42021,2025-08-12,expansion,75
42022,2023-05-21,new,29
42022,2023-11-17,churn,-75
42026,2024-11-06,new,199
42042,2023-04-20,new,79
42042,2023-10-17,churn,-202
42051,2025-08-25,new,29
42053,2023-08-24,new,29
42053,2024-02-20,churn,-74
42057,2025-11-04,new,79
42059,2023-10-13,new,29
42059,2024-01-11,expansion,50
42060,2023-07-16,new,199
42063,2023-10-23,new,79
42065,2024-10-13,new,79
42065,2025-01-11,expansion,100
42068,2023-06-01,new,29
42069,2023-07-31,new,79
42071,2026-02-07,new,199
42071,2026-05-08,expansion,50
42071,2026-08-06,churn,-449
42073,2023-01-22,new,79
42079,2025-01-02,new,79
42079,2025-04-02,contraction,-50
42082,2024-05-05,new,79
42082,2024-08-03,contraction,-25
42083,2025-04-03,new,29
42085,2025-10-16,new,79
42093,2025-07-19,new,29
42111,2024-09-16,new,79
42111,2025-03-15,churn,-197
42114,2025-05-14,new,29
42114,2025-11-10,churn,-67
42117,2025-02-25,new,29
42117,2025-08-24,churn,-76
42119,2026-01-04,new,79
42119,2026-04-04,contraction,-75
42120,2023-09-16,new,29
42122,2024-11-16,new,199
42123,2024-07-22,new,79
42130,2024-06-05,new,29
42133,2025-11-17,new,79
42134,2024-01-13,new,199
42136,2023-12-13,new,29
42147,2024-04-04,new,29
42161,2023-09-25,new,79
42161,2024-03-23,churn,-200
42162,2026-01-31,new,79
42170,2025-04-07,new,79
42170,2025-07-06,expansion,50
42170,2025-10-04,churn,-202
42178,2025-03-30,new,29
42184,2023-09-18,new,199
42189,2023-11-07,new,29
42191,2025-05-28,new,29
42200,2023-02-09,new,79
42200,2023-08-08,churn,-202
42205,2024-11-16,new,79
42205,2025-05-15,churn,-188
42210,2024-12-20,new,79
42210,2025-03-20,expansion,50
42213,2023-05-11,new,79
42228,2024-07-30,new,29
42228,2025-01-26,churn,-65
42232,2024-01-05,new,29
42236,2023-08-11,new,79
42255,2023-11-14,new,79
42255,2024-05-12,churn,-193
42259,2025-06-28,new,29
42259,2025-12-25,churn,-69
42261,2024-04-04,new,79
42262,2023-04-08,new,79
42271,2024-07-01,new,199
42271,2024-09-29,expansion,100
42275,2023-05-19,new,29
42276,2025-01-21,new,29
42276,2025-07-20,churn,-74
42278,2023-07-07,new,29
42278,2024-01-03,churn,-68
42279,2024-06-19,new,29
42297,2025-04-03,new,79
42302,2023-06-30,new,29
42302,2023-12-27,churn,-68
42306,2023-01-18,new,29
42306,2023-04-18,expansion,50
42313,2024-01-03,new,29
42333,2024-12-18,new,29
42338,2023-02-20,new,29
42339,2024-07-11,new,29
42345,2026-02-10,new,199
42351,2026-01-24,new,79
42356,2023-05-09,new,29
42356,2023-11-05,churn,-69
42367,2025-10-05,new,29
42368,2025-01-01,new,199
42375,2024-08-10,new,29
42378,2026-01-30,new,29
42378,2026-07-29,churn,-67
42379,2023-03-07,new,79
42379,2023-09-03,churn,-193
42387,2025-11-08,new,29
42393,2025-02-02,new,29
42393,2025-05-03,expansion,150
42403,2025-02-02,new,29
42404,2023-12-27,new,29
42404,2024-03-26,contraction,-75
42408,2023-09-29,new,79
42408,2023-12-28,contraction,-50
42416,2024-07-31,new,29
42418,2024-12-27,new,79
42418,2025-06-25,churn,-213
42419,2023-04-18,new,29
42419,2023-10-15,churn,-79
42427,2023-03-02,new,29
42427,2023-08-29,churn,-66
42432,2024-02-25,new,29
42436,2024-11-08,new,29
42439,2025-11-15,new,79
42445,2024-05-27,new,199
42449,2025-03-06,new,29
42459,2025-07-30,new,79
42465,2023-02-25,new,199
42465,2023-08-24,churn,-477
42469,2024-11-23,new,79
42488,2025-07-30,new,79
42492,2025-10-25,new,79
42496,2026-02-09,new,79
42508,2025-09-03,new,199
42518,2024-09-26,new,79
42519,2025-06-05,new,29
42525,2023-06-07,new,199
42526,2025-09-30,new,199
42526,2026-03-29,churn,-499
42538,2025-12-02,new,199
42538,2026-05-31,churn,-465
42540,2025-07-30,new,79
42548,2023-01-28,new,79
42554,2025-12-29,new,29
42561,2026-01-16,new,199
42561,2026-07-15,churn,-499
42564,2024-10-31,new,79
42565,2024-04-08,new,199
42565,2024-07-07,expansion,100
42568,2023-02-18,new,29
42574,2023-03-05,new,29
42574,2023-09-01,churn,-76
42575,2024-10-06,new,79
42579,2025-01-27,new,29
42579,2025-04-27,contraction,-75
42579,2025-07-26,churn,-68
42581,2023-08-15,new,29
42589,2025-02-17,new,29
42593,2024-04-03,new,199
42594,2024-06-12,new,79
42614,2025-05-12,new,29
42618,2023-09-17,new,79
42618,2023-12-16,contraction,-25
42621,2025-01-05,new,29
42625,2025-03-16,new,29
42625,2025-09-12,churn,-66
42632,2025-10-31,new,29
42632,2026-01-29,contraction,-25
42638,2024-01-06,new,29
42638,2024-04-05,expansion,50
42639,2023-11-15,new,29
42639,2024-02-13,contraction,-50
42640,2023-12-24,new,79
42640,2024-03-23,contraction,-50
42641,2023-07-12,new,29
42643,2025-12-15,new,29
42652,2024-02-27,new,79
42652,2024-08-25,churn,-177
42653,2024-07-28,new,79
42657,2025-07-03,new,79
42657,2025-12-30,churn,-183
42665,2024-09-20,new,79
42665,2025-03-19,churn,-193
42675,2024-10-28,new,79
42684,2025-06-01,new,29
42692,2025-08-30,new,199
42692,2025-11-28,contraction,-75
42692,2026-02-26,churn,-499
42719,2023-11-18,new,79
42727,2024-06-21,new,29
42734,2025-02-04,new,29
42745,2024-07-05,new,79
42749,2024-08-15,new,29
42750,2023-01-30,new,199
42750,2023-07-29,churn,-455
42755,2023-06-27,new,79
42759,2024-02-21,new,79
42759,2024-08-19,churn,-176
42761,2023-06-12,new,29
42768,2025-05-06,new,29
42770,2024-07-12,new,79
42770,2025-01-08,churn,-216
42779,2023-02-11,new,79
42787,2024-07-12,new,79
42787,2025-01-08,churn,-190
42789,2025-03-14,new,29
42789,2025-09-10,churn,-70
42792,2025-12-28,new,29
42794,2023-08-26,new,79
42800,2024-04-29,new,79
42800,2024-07-28,contraction,-75
42802,2023-06-25,new,29
42807,2024-01-19,new,29
42807,2024-04-18,expansion,25
42813,2023-12-01,new,29
42821,2025-03-02,new,79
42824,2024-05-02,new,79
42825,2023-10-15,new,29
42826,2024-12-05,new,29
42831,2026-03-04,new,79
42832,2024-08-04,new,29
42835,2024-04-23,new,199
42839,2024-01-09,new,79
42839,2024-07-07,churn,-199
42842,2024-12-07,new,79
42842,2025-06-05,churn,-194
42845,2023-05-21,new,79
42845,2023-11-17,churn,-188
42848,2025-02-20,new,29
42848,2025-05-21,expansion,150
42852,2023-10-08,new,79
42860,2023-06-25,new,29
42860,2023-09-23,expansion,75
42860,2023-12-22,churn,-76
42865,2023-03-13,new,79
42865,2023-06-11,contraction,-25
42867,2023-02-12,new,199
42867,2023-05-13,contraction,-50
42867,2023-08-11,churn,-499
42869,2023-09-04,new,29
42878,2024-12-30,new,79
42878,2025-06-28,churn,-213
42887,2025-09-08,new,29
42887,2026-03-07,churn,-77
42888,2024-12-30,new,29
42888,2025-03-30,contraction,-50
42892,2026-03-11,new,79
42892,2026-06-09,expansion,50
42893,2025-06-30,new,29
42895,2023-05-16,new,29
42900,2023-08-07,new,29
42903,2024-09-08,new,29
42904,2025-04-17,new,29
42905,2025-07-07,new,29
42928,2024-11-07,new,29
42928,2025-05-06,churn,-76
42937,2025-05-23,new,29
42949,2025-04-18,new,29
42949,2025-10-15,churn,-67
42953,2024-05-08,new,79
42957,2023-07-06,new,79
42960,2025-04-12,new,199
42975,2023-02-17,new,29
42975,2023-05-18,expansion,75
42978,2025-02-16,new,199
42984,2023-08-06,new,199
42984,2024-02-02,churn,-499
42985,2024-07-23,new,29
42989,2024-02-04,new,29
42989,2024-05-04,contraction,-25
42994,2024-12-10,new,29
43004,2026-03-16,new,29
43004,2026-09-12,churn,-69
43005,2023-03-08,new,29
43007,2023-12-30,new,29
43007,2024-03-29,contraction,-25
43017,2023-01-22,new,29
43017,2023-04-22,expansion,25
43017,2023-07-21,churn,-76
43035,2023-11-15,new,29
43035,2024-05-13,churn,-66
43037,2025-01-11,new,79
43039,2023-08-30,new,79
43040,2024-11-03,new,79
43041,2023-12-05,new,199
43041,2024-06-02,churn,-488
43046,2025-09-21,new,79
43046,2025-12-20,contraction,-50
43046,2026-03-20,churn,-192
43048,2026-02-09,new,79
43063,2024-08-12,new,29
43064,2023-05-05,new,199
43070,2023-06-02,new,79
43073,2023-10-22,new,79
43073,2024-04-19,churn,-176
43074,2023-07-11,new,29
43078,2023-04-06,new,79
43078,2023-07-05,expansion,50
43087,2024-05-17,new,79
43094,2024-10-08,new,29
43096,2024-02-20,new,199
43104,2024-03-03,new,79
43104,2024-08-30,churn,-216
43105,2024-07-11,new,29
43105,2025-01-07,churn,-76
43116,2023-11-20,new,29
43116,2024-02-18,contraction,-50
43116,2024-05-18,churn,-77
43117,2023-07-13,new,79
43127,2026-02-03,new,29
43130,2024-03-28,new,29
43136,2024-12-27,new,29
43139,2023-11-10,new,79
43139,2024-05-08,churn,-205
43142,2024-12-16,new,199
43143,2024-02-02,new,79
43145,2024-02-22,new,199
43154,2025-12-01,new,79
43154,2026-03-01,contraction,-25
43154,2026-05-30,churn,-190
43155,2024-08-01,new,79
43158,2025-03-26,new,29
43158,2025-09-22,churn,-73
43161,2025-03-31,new,29
43162,2024-03-08,new,29
43163,2025-12-23,new,29
43165,2025-10-19,new,29
43165,2026-01-17,expansion,75
43165,2026-04-17,churn,-66
43166,2023-06-10,new,29
43166,2023-12-07,churn,-67
43172,2024-09-24,new,29
43173,2025-03-04,new,29
43182,2026-03-02,new,29
43185,2025-08-31,new,29
43185,2025-11-29,contraction,-25
43191,2025-11-10,new,29
43191,2026-02-08,expansion,25
43192,2024-04-18,new,79
43193,2023-06-23,new,29
43193,2023-12-20,churn,-69
43194,2024-01-02,new,199
43195,2025-06-07,new,29
43195,2025-12-04,churn,-75
43196,2025-12-21,new,29
43198,2025-09-17,new,79
43198,2025-12-16,contraction,-75
43198,2026-03-16,churn,-202
43199,2024-05-16,new,29
43199,2024-08-14,contraction,-100
43199,2024-11-12,churn,-77
43201,2023-04-29,new,29
43204,2025-02-19,new,29
43207,2024-06-03,new,29
43210,2023-08-05,new,199
43213,2024-01-17,new,199
43213,2024-04-16,expansion,75
43213,2024-07-15,churn,-499
43214,2023-04-10,new,199
43216,2025-08-04,new,199
43222,2023-02-07,new,29
43224,2025-12-12,new,79
43225,2023-08-25,new,79
43225,2023-11-23,contraction,-25
43225,2024-02-21,churn,-206
43242,2023-02-08,new,79
43249,2023-09-30,new,79
43252,2025-06-23,new,29
43257,2023-09-12,new,29
43262,2024-08-24,new,79
43262,2025-02-20,churn,-176
43281,2025-05-27,new,29
43281,2025-11-23,churn,-80
43282,2023-03-24,new,199
43293,2025-09-08,new,29
43296,2026-01-06,new,29
43296,2026-07-05,churn,-79
43298,2025-02-03,new,79
43300,2023-08-27,new,29
43300,2023-11-25,expansion,100
43308,2024-08-12,new,29
43308,2024-11-10,expansion,75
43317,2024-05-03,new,79
43318,2025-04-03,new,29
43320,2025-01-04,new,29
43326,2023-08-08,new,79
43331,2024-11-15,new,29
43334,2025-08-15,new,29
43337,2024-02-07,new,29
43338,2025-03-03,new,199
43341,2025-07-06,new,79
43354,2024-09-24,new,29
43363,2023-03-17,new,79
43364,2024-03-14,new,29
43364,2024-09-10,churn,-80
43366,2023-08-29,new,29
43382,2024-01-14,new,29
43384,2024-08-30,new,199
43388,2024-12-21,new,29
43388,2025-03-21,expansion,75
43390,2024-04-01,new,29
43391,2025-01-21,new,29
43403,2024-05-30,new,79
43405,2024-08-01,new,29
43409,2023-11-19,new,29
43412,2023-04-01,new,79
43427,2023-09-10,new,79
43428,2025-02-17,new,79
43429,2024-07-12,new,79
43433,2023-04-23,new,29
43436,2024-12-06,new,79
43445,2024-07-25,new,29
43445,2024-10-23,contraction,-75
43454,2025-04-03,new,79
43460,2024-05-13,new,199
43466,2023-01-20,new,79
43473,2023-09-08,new,79
43476,2024-02-10,new,29
43485,2024-12-19,new,79
43485,2025-03-19,contraction,-25
43490,2023-08-21,new,79
43496,2023-03-18,new,79
43501,2024-08-04,new,79
43506,2025-11-27,new,29
43511,2024-11-24,new,29
43513,2023-08-10,new,79
43514,2025-02-12,new,29
43518,2023-06-24,new,29
43529,2025-12-16,new,199
43533,2023-02-01,new,29
43541,2024-12-24,new,29
43547,2023-06-19,new,79
43547,2023-09-17,expansion,75
43550,2023-10-24,new,29
43564,2025-02-22,new,199
43565,2024-03-23,new,29
43569,2024-01-23,new,29
43569,2024-07-21,churn,-67
43576,2026-01-19,new,29
43579,2025-12-08,new,29
43580,2025-01-15,new,79
43580,2025-04-15,contraction,-100
43580,2025-07-14,churn,-181
43589,2023-04-21,new,29
43589,2023-07-20,contraction,-50
43593,2024-01-21,new,79
43594,2026-01-15,new,29
43601,2025-01-01,new,199
43601,2025-04-01,expansion,75
43605,2023-03-12,new,29
43607,2024-12-25,new,29
43607,2025-06-23,churn,-73
43615,2025-04-17,new,29
43616,2023-12-17,new,79
43618,2023-10-01,new,29
43618,2024-03-29,churn,-78
43619,2023-11-04,new,29
43619,2024-05-02,churn,-77
43620,2024-06-02,new,79
43622,2023-01-19,new,29
43622,2023-04-19,contraction,-75
43622,2023-07-18,churn,-68
43627,2026-02-10,new,29
43637,2023-09-26,new,79
43637,2024-03-24,churn,-196
43641,2023-06-28,new,29
43643,2023-12-30,new,29
43664,2024-08-05,new,79
43664,2024-11-03,expansion,75
43664,2025-02-01,churn,-185
43673,2023-04-08,new,79
43676,2025-06-20,new,79
43676,2025-12-17,churn,-201
43678,2023-07-16,new,29
43678,2023-10-14,contraction,-50
43680,2024-04-02,new,199
43680,2024-09-29,churn,-499
43685,2024-12-29,new,29
43685,2025-03-29,expansion,50
43693,2023-11-23,new,29
43693,2024-05-21,churn,-65
43694,2024-07-08,new,199
43694,2024-10-06,expansion,25
43694,2025-01-04,churn,-499
43702,2025-06-03,new,199
43704,2023-06-29,new,29
43705,2023-10-05,new,29
43716,2024-01-02,new,29
43716,2024-06-30,churn,-65
43718,2025-10-20,new,29
43718,2026-01-18,contraction,-50
43736,2024-09-21,new,79
43736,2025-03-20,churn,-175
43737,2025-07-09,new,29
43747,2024-10-06,new,79
43748,2026-01-18,new,29
43757,2025-01-19,new,29
43764,2023-08-14,new,29
43774,2024-07-06,new,79
43783,2025-04-23,new,199
43783,2025-10-20,churn,-499
43787,2023-06-06,new,79
43789,2026-01-16,new,29
43789,2026-07-15,churn,-68
43791,2024-12-08,new,29
43799,2024-06-24,new,79
43799,2024-12-21,churn,-196
43804,2025-07-13,new,29
43816,2023-04-29,new,199
43820,2025-05-01,new,29
43837,2023-10-04,new,29
43866,2024-07-02,new,29
43866,2024-09-30,contraction,-50
43867,2023-10-20,new,199
43868,2025-11-28,new,29
43874,2024-11-12,new,79
43875,2023-05-14,new,29
43876,2024-10-08,new,29
43878,2024-03-15,new,29
43881,2025-06-03,new,199
43889,2025-07-08,new,79
43891,2024-07-04,new,29
43894,2024-09-19,new,29
43903,2024-10-27,new,199
43910,2025-03-01,new,79
43911,2023-05-21,new,79
43934,2025-06-25,new,29
43938,2023-04-06,new,29
43938,2023-07-05,contraction,-75
43941,2023-02-14,new,79
43941,2023-08-13,churn,-218
43942,2024-03-24,new,29
43945,2024-12-30,new,29
43952,2025-09-06,new,29
43963,2024-07-27,new,79
43964,2024-06-08,new,79
43973,2024-03-15,new,199
43973,2024-09-11,churn,-499
43978,2025-04-26,new,29
43979,2023-06-18,new,29
43998,2025-02-15,new,29
44008,2023-03-25,new,29
44010,2025-07-21,new,79
44010,2026-01-17,churn,-191
44014,2025-04-01,new,79
44014,2025-06-30,contraction,-75
44016,2024-12-03,new,29
44019,2023-03-17,new,199
44019,2023-06-15,expansion,50
44024,2023-10-26,new,29
44028,2024-11-07,new,29
44042,2025-07-04,new,29
44043,2024-09-28,new,199
44044,2023-03-21,new,29
44045,2024-01-18,new,29
44051,2025-02-26,new,199
44054,2024-03-24,new,79
44055,2023-05-02,new,79
44070,2023-06-05,new,29
44076,2023-10-30,new,199
44081,2024-10-11,new,29
44084,2024-04-21,new,79
44084,2024-07-20,expansion,50
44085,2024-01-29,new,29
44086,2023-07-23,new,29
44086,2024-01-19,churn,-79
44087,2024-04-08,new,79
44095,2025-12-22,new,79
44095,2026-06-20,churn,-184
44100,2025-04-09,new,79
44100,2025-07-08,contraction,-75
44100,2025-10-06,churn,-197
44111,2023-07-12,new,79
44111,2024-01-08,churn,-201
44112,2023-08-12,new,29
44115,2025-10-27,new,79
44116,2026-01-06,new,79
44118,2024-02-01,new,79
44121,2023-07-01,new,29
44121,2023-12-28,churn,-74
44124,2023-09-05,new,199
44124,2023-12-04,contraction,-50
44125,2023-06-27,new,29
44137,2024-05-16,new,79
44151,2024-12-03,new,29
44158,2026-02-04,new,29
44158,2026-08-03,churn,-64
44165,2026-01-28,new,29
44165,2026-04-28,contraction,-75
44169,2023-07-11,new,79
44185,2024-02-18,new,29
44197,2024-11-28,new,199
44201,2024-11-30,new,79
44211,2024-03-26,new,79
44217,2024-02-13,new,29
44223,2026-01-13,new,29
44231,2024-09-23,new,79
44231,2025-03-22,churn,-192
44245,2024-10-30,new,29
44245,2025-01-28,expansion,50
44245,2025-04-28,churn,-73
44246,2024-03-10,new,29
44251,2023-05-28,new,29
44251,2023-11-24,churn,-72
44258,2023-07-31,new,199
44267,2025-04-18,new,79
44272,2023-03-14,new,199
44272,2023-09-10,churn,-499
44279,2023-05-06,new,79
44283,2024-07-14,new,29
44285,2024-08-19,new,29
44285,2025-02-15,churn,-76
44287,2026-01-14,new,79
44288,2024-10-18,new,79
44289,2024-01-04,new,29
44301,2025-03-31,new,29
44303,2024-06-28,new,199
44310,2025-12-05,new,29
44311,2024-12-13,new,29
44313,2024-02-10,new,79
44313,2024-08-08,churn,-218
44317,2024-06-07,new,29
44317,2024-09-05,expansion,50
44327,2025-07-29,new,79
44334,2025-01-31,new,29
44340,2024-07-17,new,199
44341,2024-05-03,new,29
44343,2023-03-14,new,79
44344,2023-07-06,new,29
44349,2023-11-11,new,29
44353,2025-11-01,new,29
44353,2026-04-30,churn,-68
44359,2023-03-07,new,199
44359,2023-06-05,expansion,50
44366,2025-03-28,new,79
44370,2025-08-12,new,79
44373,2024-06-22,new,29
44379,2023-11-14,new,199
44384,2023-09-14,new,199
44385,2025-01-15,new,29
44388,2023-11-22,new,29
44389,2025-08-04,new,79
44399,2025-05-17,new,79
44399,2025-08-15,expansion,50
44400,2025-06-29,new,29
44403,2025-10-02,new,199
44406,2025-10-30,new,199
44406,2026-01-28,expansion,50
44412,2024-12-11,new,29
44417,2024-08-01,new,29
44417,2025-01-28,churn,-67
44420,2023-10-31,new,79
44420,2024-01-29,expansion,75
44421,2025-05-13,new,199
44426,2023-02-16,new,29
44426,2023-08-15,churn,-67
44434,2025-12-09,new,79
44434,2026-03-09,contraction,-25
44448,2024-02-23,new,29
44448,2024-05-23,contraction,-25
44449,2023-07-24,new,29
44449,2023-10-22,expansion,75
44460,2023-10-12,new,29
44467,2025-02-14,new,199
44467,2025-08-13,churn,-499
44471,2025-05-05,new,29
44471,2025-08-03,expansion,50
44471,2025-11-01,churn,-68
44493,2025-08-23,new,79
44495,2023-11-05,new,199
44498,2025-04-13,new,79
44498,2025-07-12,expansion,75
44499,2023-07-20,new,29
44503,2025-03-27,new,199
44506,2024-01-03,new,29
44506,2024-04-02,contraction,-75
44510,2023-02-06,new,199
44512,2023-02-15,new,29
44515,2025-01-10,new,29
44516,2023-03-10,new,29
44516,2023-06-08,expansion,50
44517,2024-01-21,new,79
44524,2023-10-29,new,79
44524,2024-04-26,churn,-205
44540,2023-06-02,new,79
44545,2024-07-08,new,29
44546,2026-01-31,new,79
44559,2023-08-06,new,199
44559,2024-02-02,churn,-499
44563,2026-02-09,new,29
44564,2026-02-06,new,79
44566,2025-11-20,new,29
44566,2026-05-19,churn,-65
44567,2024-05-03,new,29
44567,2024-10-30,churn,-77
44571,2024-04-02,new,199
44571,2024-09-29,churn,-475
44579,2025-04-30,new,29
44579,2025-10-27,churn,-68
44580,2024-09-11,new,29
44580,2024-12-10,expansion,150
44580,2025-03-10,churn,-68
44586,2025-08-24,new,79
44590,2025-10-24,new,29
44590,2026-04-22,churn,-79
44597,2025-10-22,new,79
44597,2026-04-20,churn,-202
44606,2026-01-20,new,79
44612,2024-01-30,new,29
44612,2024-07-28,churn,-75
44615,2025-05-05,new,199
44615,2025-11-01,churn,-464
44617,2025-02-12,new,199
44617,2025-05-13,contraction,-25
44618,2024-04-16,new,79
44618,2024-07-15,expansion,75
44627,2025-08-13,new,29
44629,2024-09-10,new,199
44636,2024-06-29,new,29
44644,2023-11-03,new,29
44646,2025-02-13,new,79
44650,2025-03-19,new,29
44653,2025-08-10,new,29
44653,2026-02-06,churn,-70
44655,2023-08-22,new,199
44656,2024-11-04,new,79
44665,2025-10-23,new,199
